PID,Parcel Address,BUILDING TYPE,STYLE,QUALITY,QUALITY digital, YEAR BUILT,MAIN AND UPPER LIVING AREA,BASEMENT AREA,PARCEL SIZE SQ FT,PARCEL SIZE ACRES,VIEW,WATERFRONT,SALE DATE,ORIGINAL SALE AMOUNT,ADJUSTED SALE AMOUNT,ASSESSOR NH (REFERENCE NO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110189148,11519 NE 14TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,1994,1467,,6017,0.14,,,2/5/2021,"$385,000","$459,113",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110189206,11516 NE 15TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,1994,1446,,6062,0.14,,,1/19/2021,"$359,900","$435,479",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055327,11524 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2452,0.06,,,4/16/2021,"$376,195","$435,446",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055328,11522 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2464,0.06,,,4/28/2021,"$378,360","$437,952",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055329,11518 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2484,0.06,,,4/16/2021,"$376,195","$435,446",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055326,11602 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2587,0.06,,,4/1/2021,"$375,290","$434,398",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055318,11511 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2595,0.06,,,4/29/2021,"$381,360","$441,424",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055332,11506 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2640,0.06,,,6/10/2021,"$401,200","$450,347",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055358,11415 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2691,0.06,,,4/15/2021,"$385,735","$446,488",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055359,11419 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2909,0.07,,,4/15/2021,"$386,200","$447,027",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055333,11502 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1244,,2998,0.07,,,6/7/2021,"$410,200","$460,450",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055298,11304 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1243,,3128,0.07,VIEW AVERAGE,,3/1/2021,"$356,525","$418,917",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055314,11516 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1243,,3415,0.08,,,4/27/2021,"$355,000","$410,913",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055300,11312 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1536,,3415,0.08,VIEW AVERAGE,,1/13/2021,"$399,900","$483,879",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055307,11406 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1434,,3419,0.08,VIEW AVERAGE,,4/15/2021,"$422,000","$488,465",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055296,11212 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1536,,3422,0.08,VIEW AVERAGE,,2/3/2021,"$383,900","$457,801",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055294,11204 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1536,,3426,0.08,VIEW AVERAGE,,1/13/2021,"$387,375","$468,724",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055299,11308 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1536,,3427,0.08,VIEW AVERAGE,,3/2/2021,"$379,506","$445,920",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055315,11520 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1536,,3728,0.09,,,4/27/2021,"$376,000","$435,220",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055311,11504 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2020,1434,,3919,0.09,,,4/1/2021,"$431,860","$499,878",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055331,11510 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1216,,2459,0.06,,,6/10/2021,"$401,225","$450,375",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055325,11604 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1216,,2475,0.06,,,7/19/2021,"$394,995","$436,469",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055341,11322 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2535,0.06,,,7/8/2021,"$419,835","$463,918",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055338,11400 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2548,0.06,,,4/29/2021,"$377,455","$436,904",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055356,11405 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2573,0.06,,,5/3/2021,"$376,995","$429,774",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055324,11608 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2593,0.06,,,6/2/2021,"$396,360","$444,914",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055354,11333 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2612,0.06,,,4/28/2021,"$383,195","$443,548",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055355,11401 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2619,0.06,,,5/4/2021,"$376,995","$429,774",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055330,11514 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2628,0.06,,,6/7/2021,"$401,200","$450,347",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055350,11317 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2732,0.06,,,10/4/2021,"$445,995","$469,410",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055343,11314 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2737,0.06,,,7/21/2021,"$428,525","$473,520",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055345,11306 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2744,0.06,,,7/21/2021,"$436,525","$482,360",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055352,11325 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2744,0.06,,,5/12/2021,"$399,830","$455,806",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055344,11310 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1388,,2749,0.06,,,7/8/2021,"$421,525","$465,785",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055342,11318 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2752,0.06,,,5/26/2021,"$402,290","$458,611",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055348,11309 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2755,0.06,,,7/21/2021,"$438,405","$484,438",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055337,11404 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2762,0.06,,,5/10/2021,"$401,520","$457,733",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055349,11313 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1388,,2765,0.06,,,7/21/2021,"$439,835","$486,018",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055336,11408 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1388,,2796,0.06,,,6/7/2021,"$404,835","$454,427",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055339,11330 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2809,0.06,,,5/10/2021,"$399,995","$455,994",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055357,11409 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1388,,2811,0.06,,,6/11/2021,"$413,525","$464,182",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055340,11326 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2813,0.06,,,5/12/2021,"$403,520","$460,013",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055353,11329 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2826,0.06,,,4/29/2021,"$400,290","$463,336",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055351,11321 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1412,,2828,0.06,,,5/21/2021,"$402,290","$458,611",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055321,11616 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2861,0.07,,,6/25/2021,"$407,295","$457,189",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055316,11519 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2862,0.07,,,6/9/2021,"$408,200","$458,205",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055347,11303 NE 17TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2893,0.07,,,7/21/2021,"$425,300","$469,957",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055346,11302 NE 16TH ST VANCOUVER,CONVENTIONAL,RANCH,2+,2.5,2021,1244,,2923,0.07,,,7/19/2021,"$432,205","$477,587",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164972014,1222 NE 125TH AVE VANCOUVER,CONVENTIONAL,RANCH,3-,2.75,2007,1778,,6073,0.14,,,10/7/2021,"$510,000","$536,775",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110284080,1619 NE 129TH AVE VANCOUVER,CONVENTIONAL,RANCH,3,3,1975,2232,,10471,0.24,,,4/22/2021,"$556,000","$643,570",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164915020,12612 NE 13TH WAY VANCOUVER,CONVENTIONAL,RANCH,3+,3.5,2011,2332,,6855,0.16,,,9/30/2021,"$640,000","$684,800",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164924032,12500 NE 14TH CIR VANCOUVER,CONVENTIONAL,RANCH,3+,3.5,2013,2116,,7444,0.17,,,10/29/2021,"$650,000","$684,125",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110287024,1211 NE 125TH AVE VANCOUVER,CONVENTIONAL,SPLIT,2+,2.5,1968,1225,672,14395,0.33,,,5/11/2021,"$476,000","$542,640",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986055317,11515 NE 17TH ST VANCOUVER,CONVENTIONAL ,RANCH,2+,2.5,2020,1244,,2537,0.06,,,4/15/2021,"$374,360","$433,322",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
